name,status,price,items_sold,free_returns,shipping
Apple Watch Series 3 38 mm Gray Aluminum Case with Black Aluminium Band...,Brand New,$118.98,60,False,0
Apple Watch Series 7(GPS + LTE) 45MM Graphite Stainless Steel Case Milanese Loop,Good - Refurbished,$129.95,93,True,0
Apple Watch Series 8 (GPS) 45MM Midnight Aluminum Case Midnight Sport Band,Pre-Owned,$129.95,19,True,0
Apple Watch Series 9 Aluminum 41mm A2982 (GPS + Cellular) Pink (Excellent),Excellent - Refurbished,$220.49,26,True,0
Apple Watch Series 9 45mm GPS + WiFi + Cellular Unlocked Aluminum Case Very Good,Very Good - Refurbished,$184.99,27,True,0
Apple Watch Series 11 46mm GPS+Cell Rose Gold w/ M/L Light Blush Band MFCJ4LW/A,Open Box,$319.00,0,True,0
Apple Watch Series 10 46mm Titanium Silver Hermes Edition GPS Cellular Excellent,Excellent - Refurbished,$462.99,0,True,0
Samsung Galaxy Watch 8 LTE 40mm Unlocked  Smartwatch L325U - Excellent,Excellent - Refurbished,$184.99,0,True,0
Apple Watch SE 2nd Gen 40mm A2726 (Brand New),Open Box,$119.00,0,False,651
Apple Watch Series 7 (GPS) 41mm Aluminum Case with Sport Band,Excellent - Refurbished,$140.00,0,True,0
Apple Watch Series 8 (GPS + Cellular) 45mm Aluminum Case Red Sport Band,Pre-Owned,$129.95,34,True,0
Apple Watch Series 9 (GPS + LTE) 45MM - Midnight Aluminum Case & Black Sport,Excellent - Refurbished,$209.95,139,True,0
Apple Watch  SE (2nd Gen) (GPS) 40mm Starlight Aluminum,Open Box,$139.99,0,True,0
Apple Watch Series 11 (GPS + LTE) 46MM Space Gray Aluminum Case Black Sport Band,Excellent - Refurbished,$329.95,0,True,0
Apple Watch Series 8 (GPS + LTE) 41MM Gold Stainless Steel Case Starlight Sport,Pre-Owned,$129.95,0,True,0
Apple Watch 44mm Black Aluminum Case Silicone Band Heart Rate Monitor Accessori…,Pre-Owned,$90.00,0,False,615
Apple Watch Series 6 40mm (GPS + Cellular) Aluminum Case - Excellent,Excellent - Refurbished,$115.99,183,True,0
Apple Watch Series 7 41mm (GPS + Cellular) Stainless Steel Case - Good,Good - Refurbished,$139.99,30,True,0
Google Pixel Watch 1st Gen GWT9R LTE 41mm Smartwatch 32GB 2GB RAM GPS Waterproof,Pre-Owned,$27.28,208,True,0
Apple Watch SE (2nd Generation) – 40mm GPS – W/Band – Pre-Owned Model: A2722,Pre-Owned,$99.99,0,False,0
Apple Watch Series 8 45mm Gps + Cellular Aluminum 32GB - Very Good,Very Good - Refurbished,$149.00,0,True,0
Apple Watch SE 40MM Rose Gold Aluminum And Ceramic Case,Pre-Owned,$79.87,0,True,507
"Apple Watch SE  40mm 1st Generation, Space Gray, 32GB Won’t connect, Great Shape",Parts Only,$28.00,0,False,577
Samsung Galaxy Watch7 Aluminum Smartwatch 44mm BT Green SM-L310NZGAXAA,Certified - Refurbished,$118.48,137,True,0
Apple Watch Series 9 Aluminum 45mm A2984 (GPS + Cellular) Midnight (Excellent),Excellent - Refurbished,$220.49,0,True,0
Apple Watch Series 10 46mm GPS + WiFi + Bluetooth Aluminum - Good,Good - Refurbished,$207.99,15,True,0
Withings Steel HR Smartwatch,Brand New,$145.00,0,False,1187
Apple Watch Series 8 (GPS+LTE) 45mm Stainless Steel Case w/ Milanese Loop - Gold,Very Good - Refurbished,$179.95,36,True,0
Apple Watch Series 4 44mm GPS Space Gray – Works Perfect – Read,Pre-Owned,$79.99,0,False,897
Apple Watch Series 5 44mm GPS + Cellular Space Gray Aluminum – Good Condition,Pre-Owned,$60.00,0,False,577
Apple Watch SE 2nd Gen. - 44mm Aluminum Midnight GPS A2723 - Fair Condition,Pre-Owned,$85.99,0,True,0
Apple Watch Gen 10 Series 10 Cell 42mm Rose Gold Aluminum - Light Blush Sport,Brand New,$245.00,15,True,0
Genuine Apple Black Ocean Watch Band (49mm) - Natural Titanium Finish - (VG),Pre-Owned,$38.99,100,True,0
Apple Watch Series 5 44MM Aluminum Case (Bundle of 2),Pre-Owned,$59.99,0,False,800
Google Pixel Watch 3 - 45mm (LTE + WiFI) -  Matte Black & Obsidian Band,Brand New,$185.00,109,True,0
Apple Watch Series 10 - 42mm -Aluminum Rose Gold- GPS  + Cellular - New Open Box,Open Box,$249.00,0,True,0
"Apple Watch Series 7 (GPS, 45mm) Aluminum Case with Sport Band",Good - Refurbished,$150.00,0,True,0
Apple Watch SE 2nd Gen 44mm Cellular,Pre-Owned,$70.00,0,False,0
Apple Watch SE 2 40mm Midnight Aluminum - Midnight Sport Band MXE93LL/A,Open Box,$112.00,85,True,0
Apple Watch Series 7 45mm 32GB (GPS Only) A2474 Aluminum Midnight - Fair,Pre-Owned,$106.95,0,True,0
Apple Watch SE 2 40mm Midnight Aluminum - Midnight Sport Band MXE73LL/A,Brand New,$151.00,208,True,0
Apple Watch Gen 10 Series 10 42mm Jet Black Aluminum - Black Sport Band,Brand New,$245.00,42,True,0
Apple Watch Series 9 45mm  Aluminum Brown Leather Band (Parts & repair),Parts Only,$40.00,0,False,752
Apple Watch Series 9 (GPS + LTE) 41MM Pink Aluminum Case Light Pink Sport Band,Excellent - Refurbished,$209.95,0,True,0
Apple Watch Series 7 (GPS) 45mm Aluminum Case with Abyss Sport Band,Very Good - Refurbished,$150.00,0,True,0
Apple Watch Gen 10 Series 10 Cell 42mm Jet Black Aluminum - Ink Sport Loop,Brand New,$235.00,13,True,0
Apple Watch Series 7 41mm 45mm GPS +WIFI + LTE UNLOCKED Stainless Steel - Good,Good - Refurbished,$121.99,69,True,0
Apple Watch Series 11 46mm GPS Space Gray Case w Black Sport Band MEV44LW/A 2025,Brand New,$231.00,0,False,0
Apple Watch Series 7 41mm (GPS + Cellular) Aluminum Case - Good,Pre-Owned,$107.50,0,True,0
Apple Watch Series 9 45mm GPS + WiFi + Cellular Unlocked Aluminum Case Very Good,Very Good - Refurbished,$184.99,27,True,0
Apple Watch Gen 11 Series 11 46mm Jet Black Aluminum - Black Sport Band,Open Box,$303.00,0,True,0
Apple Watch SE 3 (Wifi + LTE) 44MM Midnight Aluminum Case Midnight Sport Band,Good - Refurbished,$179.95,0,True,0
Apple Watch Series 10 (GPS+LTE) 42MM Gold Titanium Case Gold Milanese Loop,Excellent - Refurbished,$399.95,51,True,0
Apple Watch Nike Series 7 45mm GPS Starlight Aluminum Case New Sealed,Brand New,$209.00,0,True,0
Apple Watch SE 2 40mm Midnight Aluminum - Ink Sport Loop MXEA3LL/A,Open Box,$105.00,19,True,0
Apple Watch Gen 10 Series 10 Cell 42mm Rose Gold Aluminum - Light Blush Sport,Open Box,$219.00,20,True,0
Apple Watch Series SE 3 3rd Gen 40mm GPS + WiFi + Cellular Unlocked - Excellent,Excellent - Refurbished,$184.99,0,True,0
Apple Watch SE 2 44mm Starlight Aluminum - Starlight Sport Band MXEV3LL/A,Brand New,$159.00,41,True,0
Apple Watch Series 9 41mm Midnight Aluminum Black Silicone Band GPS,Brand New,$190.00,0,False,965
Apple Watch SE Space Gray 44MM GPS Only Aluminum W/ Black Band,Pre-Owned,$59.99,0,True,0
Apple Watch Ultra 49mm Titanium A2622 GPS + LTE Unlocked - Includes 2 Bands,Pre-Owned,$270.00,0,False,883
Apple Watch Generation Gen 5 Aluminum 44 mm GPS Original Box in great shape,Pre-Owned,$85.00,0,False,752
Apple Watch Series 6 40mm Gold Aluminum Case GPS + LTE Heart Rate Monitor (Used),Pre-Owned,$99.99,0,False,0
Apple Watch Ultra 2 49mm GPS+Cell Titanium Case w Black Ocean Band MX4P3LW/A,Open Box,$449.99,390,True,0
Apple Watch SE 2nd Gen GPS+Cel 44mm Aluminum - Midnight - S/M Band - MNTY3LL/A,Excellent - Refurbished,$119.99,0,True,0
Apple Watch Series 10 42mm GPS Rose Gold w/ S/M Light Blush Band MWWH3LW/A,Brand New,$299.00,19,True,0
Apple Watch Series 11 46mm Jet Black Black Band New In Sealed Box,Brand New,$299.99,0,False,0
Google Pixel Watch 2 - G4TSL 41mm GPS - Obsidian Black - VERY GOOD Condition,Pre-Owned,$49.95,0,True,0
Samsung Galaxy Watch5 40mm R900N GPS - Good,Good - Refurbished,$43.99,500,True,0
(Wi-Fi + Bluetooth) Samsung Galaxy Watch 7 40mm Green Sport Band - OPEN BOX,Open Box,$124.99,63,True,0
Apple Watch Series 8 GPS + LTE w/ 45MM Stainless Steel Case & White Sport Band,Pre-Owned,$159.95,45,True,0
Ship now!!! Open Box Apple Watch Series 3 GPS 38mm Space Gray Black Open Box B,Open Box,$89.99,58,False,1100
Apple Watch Series 9 (GPS + LTE) 41MM Pink Aluminum Case Light Pink Sport Band,Excellent - Refurbished,$209.95,0,True,0
Apple Watch Gen 11 Series 11 46mm Jet Black Aluminum - Black Sport Band,Open Box,$303.00,0,True,0
Apple Watch SE 3 (Wifi + LTE) 44MM Midnight Aluminum Case Midnight Sport Band,Good - Refurbished,$179.95,0,True,0
Apple Watch Series 8 GPS + LTE w/ 45MM Stainless Steel Case & White Sport Band,Pre-Owned,$159.95,45,True,0
Google Pixel Watch 2 - G4TSL 41mm GPS - Obsidian Black - VERY GOOD Condition,Pre-Owned,$49.95,0,True,0
Ship now!!! Open Box Apple Watch Series 3 GPS 38mm Space Gray Black Open Box B,Open Box,$89.99,58,False,1100
Samsung Galaxy Watch5 40mm R900N GPS - Good,Good - Refurbished,$43.99,500,True,0
(Wi-Fi + Bluetooth) Samsung Galaxy Watch 7 40mm Green Sport Band - OPEN BOX,Open Box,$124.99,63,True,0
Apple Watch Series 7 GPS + LTE w/ 45MM Green Aluminum Case & Clover Sport Band,Very Good - Refurbished,$129.95,74,True,0
Apple Watch Series 10 (GPS+LTE) 42MM Silver Aluminum Case Blue Cloud Sport Loop,Excellent - Refurbished,$239.95,9,True,0
Apple Watch SE 2 Cell 40mm Silver Aluminum - Denim Sport Band MXFW3LL/A,Brand New,$140.40,6,True,0
Motorola Moto Watch 120 Premium Bluetooth Smartwatch - Rose Gold MOSWZ120-RG,Very Good - Refurbished,$39.99,0,True,0
Apple Watch SE 2nd Gen 40mm Silver GPS version,Pre-Owned,$100.00,0,True,0
Apple Watch Series 8 GPS + LTE 45MM Starlight Aluminum Case Starlight Sport Band,Excellent - Refurbished,$169.95,21,True,0
Apple Watch Series 7 (GPS + LTE) - 41MM Gold Stainless Steel Case Milanese Loop,Very Good - Refurbished,$179.95,30,True,0
Apple Watch Series 8 (GPS + LTE)45MM Graphite Stainless Steel Case Milanese Loop,Pre-Owned,$159.95,0,True,0
Apple Watch Ultra 49mm GPS Cellular Titanium Case with original box (Parts),Pre-Owned,$129.99,0,False,703
Apple Watch Series 7 GPS + LTE w/ 45MM Green Aluminum Case & Clover Sport Band,Good - Refurbished,$119.95,150,True,0
"Apple Watch Series SE GPS+LTE w/ 44MM Space Gray Aluminum Case, Black Sport Band",Excellent - Refurbished,$109.95,607,True,0
Apple Watch Series 9 41mm starlight Aluminum Silver W Beige Silicone Band,Pre-Owned,$199.00,0,False,919
Apple Watch Gen 11 Series 11 42mm Jet Black Aluminum - Black Sport Band,Open Box,$267.00,63,True,0
Samsung Galaxy Watch Ultra 47mm L705U (GPS + Cellular) Marine Band - Excellent,Excellent - Refurbished,$241.99,83,True,0
Apple Watch SE 2 44mm Starlight Aluminum - Starlight Sport Band MXEV3LL/A,Open Box,$133.00,47,True,0
Apple Watch Series 10 42mm Rose Gold Excellent,Open Box,$219.87,0,True,545
Apple Watch Series 11 46mm GPS+Cell Silver w M/L Purple Fog Sport Band MFCR4LW/A,Open Box,$339.00,0,True,0
Apple Watch Series 3 38mm Aluminum Case Ion-x Glass Composite Back GPS WR-50m,Parts Only,$10.00,0,True,552
Apple Watch Gen 11 Series 11 46mm Rose Gold Aluminum - Light Blush Sport Band,Open Box,$270.00,16,True,0
Apple Watch Series 10 42mm GPS + WiFi + Cellular Unlocked Aluminum - Excellent,Excellent - Refurbished,$231.98,150,True,0
Apple Watch Gen 10 Series 10 Cell 42mm Jet Black Aluminum - Black Sport Band,Open Box,$233.00,61,True,0
Apple Watch iWatch Series 1 Model WR-IPX7 42mm Pink Rose - LOCKED,Parts Only,$25.00,0,False,530
Apple Watch Series 10 46mm GPS Cell Slate Titanium w Milanese Loop M/L MWYW3LW/A,Open Box,$409.98,0,True,500
Leather Strap Compatible with Apple Watch Series 8 41mm Magnetic Bracelet,Brand New,$33.41,0,True,0
Apple Watch Series 10 - 46mm Aluminum Jet Black Unlocked A3003 - Good Condition,Good - Refurbished,$229.99,0,True,0
Apple Watch Series 8 45mm Starlight Aluminum Case Starlight Band - NEW SEALED,Brand New,$219.00,0,True,0
Apple Watch SE 3 44mm Starlight Aluminum Band GPS iOS Model Starlight SB S/M,Brand New,$200.00,0,False,620
CERAMIC Apple Watch Series 3 - 38mm - White - GPS + LTE - WATCH ONLY,Pre-Owned,$109.99,0,False,999
Apple Watch Gen 10 Series 10 42mm Silver Aluminum - Denim Sport Band MWWA3LW/A,Brand New,$238.00,36,True,0
"Google Pixel Watch 3 41mm ""Champagne Gold"" Case, Gray Band A25",Pre-Owned,$99.95,0,False,0
Apple Watch Series 3 38mm Silver Aluminum Case White Silicone Band GPS Bluetooth,Pre-Owned,$90.00,0,False,965
"Apple Watch SE 3 44mm GPS Midnight w/ M/L Midnight Sport Band, Fair",Pre-Owned,$185.00,0,True,0
Apple Watch Series 11 46mm Rose Gold Aluminum - M/L Light Blush Sport Band,Open Box,$299.99,0,True,0
Apple Watch White Silicone Band Silver Case Touchscreen,Pre-Owned,$180.00,0,False,965
Apple Watch Series 7 41mm (GPS + Cellular) Stainless Steel Case - Very Good,Very Good - Refurbished,$144.99,0,True,0
Apple Watch Series 7 45mm 32GB (GPS Only) A2474 Aluminum Midnight - Used,Pre-Owned,$99.99,0,False,0
Apple Watch Series 5 44mm Gold GPS WiFi Smartwatch #92,Pre-Owned,$74.95,0,True,0
"Blackview W80PRO Rugged Smart Watch Men, GPS Position Smartwatch ，AI Translation",Brand New,$39.99,80,True,0
"Apple watch 10 GPS 42 mm VERY GOOD Fully functioning,  Rose Gold MWWY3LW/A",Pre-Owned,$245.99,0,False,897
Google Pixel Watch 2 41mm Matte Black Aluminum Case (BLUETOOTH ONLY),Open Box,$69.98,47,True,0
Apple Watch Gen 10 Series 10 46mm Silver Aluminum - Denim Sport Band MWWM3LW/A,Brand New,$240.00,25,True,0
Apple Watch Series 5,Pre-Owned,$50.00,0,False,0
Apple Watch Series 8 GPS 45 mm Midnight (GPS + LTE Cellular) Smartwatch,Pre-Owned,$144.00,0,True,0
Apple Watch SE 2nd Gen MNTK3LL/A 40mm Aluminum Case Wi-Fi + Cellular Smartwatch,Pre-Owned,$104.99,0,True,0
Apple Watch Series 3 38mm Silver Unlocked - Used In Good Condition,Pre-Owned,$50.00,0,False,577
Apple Watch Series SE 3 3rd Gen 40mm GPS + WiFi + Cellular Unlocked - Good,Good - Refurbished,$168.00,0,True,0
Samsung Galaxy Watch Ultra 47mm Cellular Titanium Smart Watch,Brand New,$249.99,0,False,0
Apple Watch (Series 7) 45mm Black Aluminum w/ Black Sport (LTE) - Very Good,Very Good - Refurbished,$139.99,0,True,0
NEW Garmin Forerunner 165 GPS SmartWatch - Black/Slate Gray (010-02863-20),Open Box,$179.99,0,True,0
Samsung Galaxy Watch 7 (Wifi + LTE) 44mm Aluminum Green Sport Band Smartwatch,Excellent - Refurbished,$129.95,0,True,0
Apple Watch Gen 10 Series 10 42mm Silver Aluminum - Denim Sport Band MWWA3LW/A,Open Box,$226.00,0,True,0
Apple Watch Series SE GPS+LTE w/ 44MM Silver Aluminum Case & White Sport Band,Excellent - Refurbished,$129.95,0,True,0
Apple Watch Series 4 44mm Rose Gold Aluminum Pink Band GPS LTE Water Resistant,Pre-Owned,$70.00,0,False,577
Apple Watch Series 5 44mm Black Aluminum GPS + Cellular Black Silicone Band,Pre-Owned,$109.00,0,False,965
Apple Watch SE (2nd Gen.) 40mm Silver Aluminum Case Storm Blue Sport Band -...,Pre-Owned,$70.00,0,False,881
Apple Watch SE (2020) 1st Gen 40mm GPS + LTE Gold Aluminum Starlight Sport Band,Brand New,$150.00,0,False,700
Apple Watch SE 2 40mm Midnight Aluminum - Midnight Sport Band MXE93LL/A,Open Box,$112.00,85,True,0
Apple Watch Series 10 42mm A2997 | Rose Gold Aluminum w/ Sport Band | GPS ONLY,Brand New,$284.98,0,True,0
GPS Only Apple Watch Series 11 46MM Black Aluminum Blue Band MEV04LW/A,Pre-Owned,$230.99,0,True,0
apple watch series 11 46mm cellular jet black,Brand New,$165.00,0,False,965
Apple Watch Series 10 (GPS+LTE) 42MM Gold Titanium Case Gold Milanese Loop,Excellent - Refurbished,$399.95,51,True,0
"Apple Watch SE (2022) 44mm Silver Aluminum Case with White Sport Band, M/L (GPS)",Pre-Owned,$125.00,0,False,0
Apple Watch Series 7 (GPS) 45mm Aluminum Case with Abyss Sport Band,Very Good - Refurbished,$150.00,0,True,0
Apple Watch Series 10 - 46mm Aluminum Jet Black Unlocked A3003 - Good Condition,Good - Refurbished,$229.99,0,True,0
Apple Watch Series 8 41mm (GPS + Cellular) Aluminum Case - Excellent,Excellent - Refurbished,$163.99,70,True,0
Apple Watch SE (2nd Gen) 44mm GPS Aluminum Smartwatch,Pre-Owned,$144.00,0,False,577
Apple Watch Gen 11 Series 11 46mm Jet Black Aluminum - Black Sport Band,Pre-Owned,$280.00,0,False,0
Apple Watch Series 7 45mm (GPS + Cellular) Aluminum Case w/ Nomad watch Bands,Pre-Owned,$140.00,0,False,1284
Apple Watch Series 2 38mm 42mm ALL COLORS Aluminum Case With Band,Pre-Owned,$49.99,83,False,0
Apple Watch Series 11 46mm GPS Silver Aluminum Black Fabric Band MINT 100% Batt,Pre-Owned,$275.00,0,False,562
Apple Watch SE 2nd Gen 40mm Silver GPS version,Pre-Owned,$100.00,0,True,0
Apple Watch SE (2nd Generation) – 40mm GPS – W/Band – Pre-Owned Model: A2722,Pre-Owned,$99.99,0,False,0
Apple Watch Series 9 45mm GPS + WiFi + Cellular Unlocked Aluminum Case Very Good,Very Good - Refurbished,$184.99,50,True,0
Apple Watch Gold Aluminum Case Black Silicone Band iOS Compatible,Pre-Owned,$55.00,0,False,926
Apple Watch SE 40mm Aluminum Case Ion-X glass •GPS Wr - 50 Meters,Open Box,$75.00,0,False,926
Apple Watch Series 7 41 mm Midnight Aluminum with Black Loop GPS + LTE Cellular,Pre-Owned,$109.99,11,True,0
Apple Watch Nike Series 7 45mm GPS Starlight Aluminum Case New Sealed,Brand New,$209.00,0,True,0
Apple Watch Series 11 46mm GPS Space Gray Case w Black Sport Band MEV44LW/A 2025,Brand New,$231.00,0,False,0
Apple Watch Series 11 46mm GPS Rose Gold Case w Light Blush Sport Band MEV74LW/A,Open Box,$319.00,0,True,0
Apple Watch Series 11 46mm Jet Black Black Band New In Sealed Box,Brand New,$299.99,0,False,0
Apple Watch SE Series 3,Open Box,$179.99,0,False,0
Apple Watch Series 8 41mm(GPS)Aluminum Silver Scratched,Pre-Owned,$95.00,0,False,875
Apple Watch Series SE 3 3rd Gen 40mm GPS + WiFi + Cellular Unlocked - Excellent,Excellent - Refurbished,$184.99,0,True,0
Apple Watch Series SE (2nd Gen) 40mm 44mm GPS + WiFi + Bluetooth - Heavy Scratch,Pre-Owned,$89.99,0,True,0
Apple Watch Gen 10 Series 10 Cell 42mm Jet Black Aluminum - Ink Sport Loop,Brand New,$235.00,13,True,0
Apple Watch Series 8 (GPS + LTE) 41MM Red Aluminum Case Red Sport Band,Pre-Owned,$129.95,0,True,0
Apple Watch Series 7 45mm (GPS + Cellular) Aluminum Case - Good,Pre-Owned,$107.50,0,True,0
Apple Watch SE Space Gray 44MM GPS Only Aluminum W/ Black Band,Pre-Owned,$59.99,0,True,0
Apple Watch Series SE 2nd Gen GPS+LTE 44mm Midnight Aluminum Case & Sport Band,Pre-Owned,$109.95,173,True,0
Apple Watch Series 7 - 45mm - GPS + Cellular,Pre-Owned,$110.00,0,False,965
Apple Watch Series 8 (GPS + Cellular) 45mm Aluminum Case Red Sport Band,Pre-Owned,$129.95,34,True,0
Apple Watch,Brand New,$199.99,0,False,545
Apple Geek Squad Certified Refurbished Watch Series 7 (GPS) 41mm Starlight Al...,Excellent - Refurbished,See price,0,True,0
Apple Watch  SE (2nd Gen) (GPS) 40mm Starlight Aluminum,Open Box,$139.99,0,True,0
Apple Watch Series 8 45mm Gps + Cellular Aluminum 32GB - Very Good,Very Good - Refurbished,$149.00,0,True,0
Apple Watch Generation Gen 5 Aluminum 44 mm GPS Original Box in great shape,Pre-Owned,$85.00,0,False,752
Apple Watch Ultra 2 49mm GPS+Cell Titanium Case w Black Ocean Band MX4P3LW/A,Open Box,$449.99,390,True,0
Apple Watch Ultra 49mm Titanium A2622 GPS + LTE Unlocked - Includes 2 Bands,Pre-Owned,$270.00,0,False,883
Apple Watch Series 10 (GPS + LTE) 46MM Slate Titanium Case Black Sport Band,Excellent - Refurbished,$319.95,0,True,0
Apple Watch Series 9 41mm Midnight Aluminum Black Silicone Band GPS,Brand New,$190.00,0,False,965
Google Pixel Watch 2 - G4TSL 41mm GPS - Obsidian Black - VERY GOOD Condition,Pre-Owned,$49.95,0,True,0
NEW Apple Watch S3 42mm Space Gray Aluminum Case ! READ DESCRIPTION,Brand New,$75.00,0,False,865
GPS Only Apple Watch Series 10 46MM Jet Black Aluminum MWWQ3LW/A Face Only,Pre-Owned,$172.99,0,True,0
Apple Watch Series 8 GPS + LTE 45MM Midnight Aluminum Case Midnight Sport Band,Good - Refurbished,$149.95,252,True,0
Apple Watch SE 2 40mm Midnight Aluminum - Ink Sport Loop MXEA3LL/A,Open Box,$105.00,19,True,0
Apple Watch Series 7 41mm 45mm WiFi + GPS + Bluetooth - Very Good,Very Good - Refurbished,$134.99,0,True,0
Apple Watch SE 2 40mm Midnight Aluminum - Midnight Sport Band MXE73LL/A,Brand New,$151.00,208,True,0
(Wi-Fi + Bluetooth) Samsung Galaxy Watch 7 40mm Green Sport Band - OPEN BOX,Open Box,$124.99,63,True,0
Apple Watch SE 2nd Gen GPS+Cel 44mm Aluminum - Midnight - S/M Band - MNTY3LL/A,Excellent - Refurbished,$119.99,0,True,0
Apple Watch Series 11 42mm GPS Silver Case w Purple Fog Sport Band S/M MEU64LW/A,Open Box,$279.00,0,True,0
"Apple Watch Series 10 GPS + Cellular 46mm Gold Titanium Case, 46mm Gold Bracelet",Pre-Owned,$295.00,0,False,668
Apple Watch Series 4 40mm Space Gray Aluminum GPS Black Sport Band,Pre-Owned,$50.36,0,False,695
Apple Watch SE GPS 44mm Midnight Aluminum Case with M/L Midnight Sport Band,Pre-Owned,$85.00,0,False,1000
Apple Watch SE 2 Cell 44mm Midnight Aluminum - Midnight Sport Band MXG23LL/A,Open Box,$148.00,0,True,0
Unlocked Apple Watch SE 2nd Gen 40MM Natural Aluminum Beige Sport Band,Pre-Owned,$99.99,0,False,447
Apple Watch Series 8 GPS + LTE w/ 41MM Silver Aluminum Case & White Sport Band,Very Good - Refurbished,$159.95,0,True,0
2024 Samsung Galaxy Watch Ultra 47mm (Wi-Fi+Bluetooth) AI Smartwatch - OPEN BOX,Open Box,$214.99,77,True,0
Apple Watch SE 2 MNT33LL/A 2nd Gen 2022 40mm Aluminum 32GB WiFi GPS Starlight,Pre-Owned,$100.00,0,False,1368
"*PARTS/REPAIR* Lot of 72 Apple Watch Ultra 2, Ultra, 10, 9, 8, 7, 6, 5, 3 (READ)",Parts Only,"$2,500.00",0,False,0
Apple Watch S9 (GPS + LTE) 45MM Silver Stainless Steel Case Silver Milanese Loop,Very Good - Refurbished,$299.95,0,True,0
Apple Watch SE 2 Cell 40mm Silver Aluminum - Denim Sport Band MXFV3LL/A,Open Box,$120.00,20,True,0
apple watch series 3 38mm rose gold,Pre-Owned,$44.90,0,False,0
Samsung Galaxy Watch 8 LTE 40mm S-Black Unlocked Smartwatch L325U - Excellent,Excellent - Refurbished,$175.99,0,True,0
"Xiaomi Mi Smart Band 10 (2025) Global Version - 1.72"" AMOLED Display BLACK",Open Box,$39.99,0,False,0
Apple Watch SE 2 40mm Silver Aluminum - Denim Sport Band MXEC3LL/A,Very Good - Refurbished,$102.00,224,True,0
Apple Watch Gen 10 Series 10 46mm Rose Gold Aluminum - Light Blush Sport Band,Open Box,$246.00,0,True,0
Apple Watch S11 (GPS + LTE) 46MM Rose Gold Aluminum Case Light Blush Sport Band,Pre-Owned,$299.95,6,True,0
"Google Pixel Watch 1st Gen 41mm GPS WiFi Bluetooth Gold, Black, Silver GQF4C",Pre-Owned,$39.99,30,True,0
Leather Strap Compatible with Apple Watch Series 8 40mm Magnetic Bracelet,Brand New,$39.06,0,True,0
Apple Watch Sport 1 Gen 7000 Series Smartwatch Gray Strap 42mm Aluminum Case,Pre-Owned,$150.00,0,False,872
Leather Strap Compatible with Apple Watch Series 7 6 5 4 SE 38/40mm Stylish,Brand New,$36.24,0,True,0
Slim Leather Strap Compatible with Apple Watch Series 7 41mm 45mm,Brand New,$30.02,0,True,0
Unlocked Apple Watch Series 6 44MM Rose Gold Aluminum Pink Sport Band M07G3LL/A,Pre-Owned,$74.99,0,True,0
Apple Watch Generation Jen 1 Gps Space Gray Aluminum Original Box In Great Shape,Pre-Owned,$85.00,0,False,752
Apple Watch SE 2 44mm Midnight Aluminum - Midnight Sport Band MXEJ3LL/A,Open Box,$135.00,52,True,0
Apple Watch Gen 11 Series 11 46mm Silver Aluminum - Purple Fog Sport Band,Open Box,$278.00,0,True,0
Apple Watch SE 2 40mm Silver Aluminum - Blue Cloud Sport Loop MXEE3LL/A,Open Box,$121.00,14,True,0
Apple Watch Ultra 1st Generation GPS & Cellular 49mm - Titanium - Very Good,Very Good - Refurbished,$274.50,20,True,0
Samsung Galaxy Watch Active 40mm - Any Color (SM-R500),Pre-Owned,$29.98,0,True,500
Apple Watch Gen 10 Series 10 46mm Rose Gold Aluminum - Light Blush Sport Band,Brand New,$259.00,16,True,0
Apple Watch Series 5 44mm WIFI + GPS + Cellular Aluminum case Gray Silver - Good,Pre-Owned,$119.00,0,True,0
Apple Watch SE 44mm A2356 (GPS+Cellular) Aluminum Ceramic Case w/ S/M Band,Pre-Owned,$68.99,0,False,1998
Apple Watch Gen 5 40mm. Rose Gold. Xtra bands. Original box.,Pre-Owned,$70.00,0,False,865
Apple Watch Series 6 40mm GPS/LTE Silver Titanium White Band Very Good,Very Good - Refurbished,$137.99,0,True,0
Samsung Galaxy Watch7 Aluminum Smartwatch 40mm Gold Cream SM-L300NZEAX/AA,Certified - Refurbished,$125.99,182,True,0
Apple Watch Series 11 46mm Jet Black Aluminum Case with Black Sport Band M/L,Brand New,$300.00,0,False,0
Apple Watch Series 7 - 45mm - GPS + Cellular,Pre-Owned,$110.00,0,False,965
Apple Watch Series 5 44mm -LTE- Stainles Silver w/ Stainless Melanese Loop Band,Excellent - Refurbished,$159.99,0,True,0
Apple Watch Series 7 41mm/45mm (GPS + Cellular) Unlocked Smart Watch,Open Box,$149.99,81,True,0
Apple Watch Series 5 GPS 40mm Gold Aluminum Case Band Not Included,Pre-Owned,$100.00,0,False,883
Apple Watch Series SE 2nd Generation 40mm (GPS + Cellular) Aluminum Case -,Excellent - Refurbished,$130.99,94,True,0
Apple Watch 44mm Silver Aluminum Case Green Silicone Band Bluetooth Enabled,Pre-Owned,$90.00,0,False,965
Samsung Galaxy Watch 7 (Wifi + LTE) 44m Silver Aluminum  Silver Sport Band,Very Good - Refurbished,$124.95,0,True,0
Google Pixel Watch 2 41mm Matte Black with Obsidian Black GA05029-US,Pre-Owned,$51.99,0,True,0
Apple Watch Ultra 49mm Titanium & Ceramic Black Case Green Nylon Band GPS LTE W…,Parts Only,$97.51,0,False,919
