name,status,price,items_sold,free_returns,shipping
New Jersey State Police Officer Plush Toy  Teddy Stuffed Animal 22” Patriot Bear,Brand New,$149.50,0,False,0
Pack of 12 Teddy Bear  Bike Motorcycle Hat Cap Lapel Pin HP4711,Brand New,$32.88,0,False,0
Pack of 12 White Teddy Bear W/ USA Flag Drum Motorcycle Hat Cap Lapel Pin HP4774,Brand New,$32.88,0,False,0
Pack of 24 White Teddy Bear In RWB Hot Air Balllon Bike Hat Cap Lapel HP4775,Brand New,$58.88,0,False,0
Pack of 24 Boy Teddy Bear With Bouquet Bike Motorcycle Hat Cap Lapel Pin HP462,Brand New,$58.88,0,False,0
Large Valentines Day Teddy Bear Plush,Brand New,$18.74,0,False,0
SEWING PATTERN Sew Stuffed Animal Soft Plush Toy - Teddy Bear Cat Dog Bunny 8044,Brand New,$9.99,0,False,726
2024 Trump  “ Make America Great Again” Teddy Bear Donald Trump Iconic Red Hat,Brand New,$28.80,0,True,831
Jally cats Bartholomew Bathrobe Bear Plush Plushie Doll Soft Stuffed Animal Gift,Brand New,$28.55,0,False,0
"American Girl Bitty Bear for Bitty Baby 5"" Plush",Brand New,$15.00,72,False,577
"Baby Boyds Bear Light Beige Green Bow Jointed Plush Boyds Bears Teddy Bear 7""",Pre-Owned,$8.99,0,False,875
"WATER HORSE LOCH NESS MONSTER TOY PLUSH 6"" BEVERLY HILLS TEDDY BEAR BEANIE DOLL",Brand New,$5.50,144,False,388
Gentle Treasures St Jude Brown Teddy Bear Plush Animal Plaid Scarf Hat NWT 2020,Brand New,$9.99,0,False,699
Vintage 1986 Enesco Musical Wind Up Stuffed Plush Christmas Bear With Scarf Hat,Pre-Owned,$14.99,0,True,0
Pack of 12 Girl Teddy Bear In Red Dress Bike Motorcycle Hat Cap Lapel Pin HP461,Brand New,$32.88,0,False,0
Pack of 6 Teddy Bear Love Bike Motorcycle Hat Cap Lapel Pin HP4569,Brand New,$17.76,0,False,0
Pack of 24 Teddy Bear Love Bike Motorcycle Hat Cap Lapel Pin HP4569,Brand New,$58.88,0,False,0
Plush Unicorn & Turtle Stuffed Animals & Teddy Bear Bow Accent trio,Pre-Owned,$8.00,0,False,1050
2026 HAPPY VALENTINES VALENTINE’S DAY Gift  LARGE RED TEDDY BEAR,Brand New,$26.99,0,False,0
"Ultimate Teddy Bear Book - Hardcover By Cockrill, Pauline - GOOD",Pre-Owned,$4.43,0,True,0
"MorisMos 10PCS 14"" Brown Teddy Bear Bulk Baby Shower Party Favors Centerpiece",Brand New,$49.99,0,False,0
"Godiva Brown Teddy Bear Plush W/Red & Gold Trim Velvet Feel Jacket & Hat 11""",Pre-Owned,$14.99,0,True,875
"VINTAGE MELISSA ANN BUMBLE BEE BEAR DOLL 4.5"" Movable Arms and Legs",Brand New,$2.25,141,False,795
Teddy Bear Rose 10in Flower Rose Bear with Box ＆ Led Light Valentines Gift,Brand New,$15.89,0,True,0
Wishpets Black Bear Plush in Washington DC Hoodie 9” NEW w TAG Souvenir Plushie,Brand New,$13.79,0,True,635
"Hard Rock Cafe Pink 14"" Teddy Bear Herrington's LIMITED EDITION Full Outfit 2001",,$49.99,0,True,1199
2005 World Market 15” Heart Knit Plush Sock Bear NWT,Brand New,$24.99,0,False,926
"Ty Beanie Baby - MARCH Birthday Teddy Bear 8"" NEW MWMTs Plush Stuffed Animal Toy",Brand New,$21.89,19,True,0
39 Inch Light Brown Giant Teddy Bear Ultra Soft Plush Cuddly Stuffed Animal,Brand New,$42.19,0,True,0
Teddy Bear With Balloons Bike Motorcycle Hat Cap Lapel Pin HP3002,Brand New,$6.88,0,False,0
Pack of 3 White Teddy Bear In RWB Hot Air Balllon Bike Hat Cap Lapel HP4775,Brand New,$12.88,0,False,0
Pack of 24 Teddy Bear Riding Stick Pony Bike Motorcycle Hat Cap Lapel Pin HP3016,Brand New,$58.88,0,False,0
Pack of 3 White Teddy Bear W/ USA Flag Drum Motorcycle Hat Cap Lapel Pin HP4774,Brand New,$10.88,0,False,0
"Mary Meyer Baby Taggies Starry Night Teddy Bear Lovey Soft Toy 12 Inches,",Brand New,$18.99,0,False,599
"Ganz E1 Baby Haggar Bear 15"" Plush Stuffed Toy H13851",Brand New,$20.79,0,True,0
Kids of America Gray Teddy Bear Plush Stuffed Animal Bow Tie 13” Tall 2001,Pre-Owned,$15.00,0,False,980
"GAC Collectible Teddy Bear Jointed Reindeer Moose Costume 17"" Weighted Christmas",Pre-Owned,$23.03,0,False,1307
Princess Soft Tan Teddy Bear 1999 Beanbag Plush With Red Plaid Bow(310-475-2),Pre-Owned,$20.00,0,True,872
Fuzzy Teddy Bear Bag Charm Lilac Pink Flocked Clip Dangle Backpack Heart Charms,New (Other),$7.99,0,True,499
Pack of 50 White Teddy Bear In RWB Hot Air Balllon Bike Hat Cap Lapel HP4775,Brand New,$124.88,0,False,0
Pack of 12 Boy Teddy Bear With Bouquet Bike Motorcycle Hat Cap Lapel Pin HP462,Brand New,$32.88,0,False,0
"American Greetings Gray 8"" Teddy Bear Plush MOM Mother’s Day Love Stuffed Animal",Pre-Owned,$6.92,0,False,484
Adorable 20-Inch Pink Teddy Bear Stuffed Animal – Perfect for Kids & Gifting,Brand New,$41.99,0,True,0
"Care Bears Purple Best Friend Bear 13"" 2004 Talking  Plush Stuffed Vtg",Pre-Owned,$12.00,0,False,1000
RUFUS THE BEAR DIABETES PLUSH STUFFED ANIMAL TOY IN OVERALLS new,Brand New,$24.99,0,False,785
"1 Cute Love Bear With Heart, For Valentine's Day Teddy Bear",Brand New,$1.80,0,False,90
Charlie Bears Anniversary Noodle | Plush Panda Bear Collectable,Brand New,$100.00,0,False,1272
"Retired Build A Bear Maple Leaf Orange Shimmer Teddy Bear Plush 16"" Leaf On Paw",Pre-Owned,$24.99,0,True,1195
"Gigglescape 12"" Halloween Superhero Bear Plush Stuffed Animal Toy Gift NWT",Brand New,$17.09,0,True,0
JIM MARVIN Red Bear Plush Stuffed Animal Toy Vintage Christmas Decor,Pre-Owned,$9.99,0,False,972
"Stuffed Animal House Beige Teddy Bear 9"" Seated Red Bow Tie",Pre-Owned,$15.00,0,True,1195
Medium Valentine’s Day Teddy Bear Plush Tan,Brand New,$12.54,0,True,0
BABW / Build A Bear Workshop VELVET HUGS Teddy Bear 12” Plush Stuffed Toy,Pre-Owned,$7.00,0,False,852
"Pottery Barn Teen Teddy Bear Bean Bag Cover Ivory - Large - 41"" - New",Brand New,$69.99,0,False,1499
Vintage Quality Product Green Teddy Bear Plush 16 Inch Stuffed Toy Animal Bow,Pre-Owned,$67.88,0,False,742
Button Eyed Teddy Bear Sticker l Gloss or Holographic Laminate l Waterproof,Brand New,$2.79,0,True,0
"Fuggler x LOTR 9"" FRODO BAGGINS Munch Munch Hobbit Lord of the Rings Brand New",Brand New,$10.99,0,False,555
"TED 2 Movie Teddy Bear 3.5"" Boxed Movable Action Figure Toy Collectors Model",Brand New,$50.00,0,False,0
100+ DWARF TEDDY BEAR SUNFLOWER SEEDS 🌻 HEIRLOOM • POM-POM • USA FREE SHIPPING,,$3.99,2056,True,0
